;;;;;;;;;;no edit;edit pro;;edit pro;;no edit;no edit;edit prv;;;;;;;;;;edit prv;;no edit;;edit prv;;edit prv;no edit;;edit prv;;edit prv;no edit;;edit prv;;edit prv;edit prv;;edit prv;;;no edit;;edit prv;;edit prv;edit prv;;edit prv;edit prv;edit prv;edit prv;edit prv;;;;edit prv;;edit prv;;edit pro;;edit prv;;edit prv;;edit pro;;edit prv;;edit prv;;edit pro;;;;;;;;;;edit prv;;edit prv;;;edit prv;;edit prv;;;;;;;;;;edit prv;;edit prv;;;;;;;;;;;;;;;;;;;;;;;;;;edit prv;;edit pro;;;;edit prv;;;;edit pro;;;;;;edit pro;;edit prv;edit prv;edit prv
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;10;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003251;4003982022851;8;pce/BOT;128;pce/pal;;;;;;;1;bot;2600;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;1.794;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;20;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003252;4003982022868;8;pce/BOT;128;pce/pal;;;;;;;1;bot;2750;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;1.898;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;30;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00789229;4029369083062;8;pce/BOT;128;pce/pal;;;;;;;1;bot;2800;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;1.899;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;40;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003253;4003982022882;8;pce/BOT;128;pce/pal;;;;;;;1;bot;3000;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;2.07;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;50;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003254;4003982059833;8;pce/BOT;128;pce/pal;;;;;;;1;bot;3250;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;2.243;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;60;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003255;4003982022899;8;pce/BOT;128;pce/pal;;;;;;;1;bot;3500;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;2.415;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;70;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00789230;4029369083079;8;pce/BOT;128;pce/pal;;;;;;;1;bot;3600;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;2.44;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;80;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003257;4003982059840;8;pce/BOT;128;pce/pal;;;;;;;1;bot;3750;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;2.588;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;90;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003258;4003982022905;8;pce/BOT;128;pce/pal;;;;;;;1;bot;4000;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;2.76;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;100;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00011946;4003982152428;8;pce/BOT;128;pce/pal;;;;;;;1;bot;4500;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;3.105;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;110;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00040407;4003982152411;8;pce/BOT;128;pce/pal;;;;;;;1;bot;5000;mm;;;;50;mm;;;;50;mm;;;;;;=;0.6;mm;3.45;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;120;10095;Knauf CW 50/50/0,6;Knauf CW 50/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00007672;4003982183392;8;pce/BOT;128;pce/pal;;;;;;;1;bot;0;mm;;;FIX;50;mm;;;;50;mm;;;;;;=;0.6;mm;0.69;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;0;1;0
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;10;13251;Knauf CW 70/50/0,6;Knauf CW 70/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00024592;5413503900497;8;pce/BOT;96;pce/pal;;;;;;;1;bot;2600;mm;2600;mm;;70;mm;70;mm;;50;mm;50;mm;;;;=;0.6;mm;2.093;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale. Autres longueurs sur demande.;Artikelnummer refereert naar de normale bundel. Andere lengten op aanvraag.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;20;13251;Knauf CW 70/50/0,6;Knauf CW 70/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00024593;5413503011353;8;pce/BOT;96;pce/pal;;;;;;;1;bot;2800;mm;2800;mm;;70;mm;70;mm;;50;mm;50;mm;;;;=;0.6;mm;2.254;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale. Autres longueurs sur demande.;Artikelnummer refereert naar de normale bundel. Andere lengten op aanvraag.;;;;;;;0;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;25;23441;Knauf CW 70/50/0,6;Knauf CW 70/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00674102;4003982520135;8;pce/BOT;96;pce/pal;;;;;;;1;bot;3000;mm;;;;70;mm;;;;50;mm;;;;;;=;0.6;mm;2.322;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale. Autres longueurs sur demande.;Artikelnummer refereert naar de normale bundel. Andere lengten op aanvraag.;;;;;;;0;1;0
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;30;13251;Knauf CW 70/50/0,6;Knauf CW 70/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00024595;5413503311774;8;pce/BOT;96;pce/pal;;;;;;;1;bot;3200;mm;3200;mm;;70;mm;70;mm;;50;mm;50;mm;;;;=;0.6;mm;2.592;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale. Autres longueurs sur demande.;Artikelnummer refereert naar de normale bundel. Andere lengten op aanvraag.;;;;;;;0;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;40;13251;Knauf CW 70/50/0,6;Knauf CW 70/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00024596;5413503011377;8;pce/BOT;96;pce/pal;;;;;;;1;bot;3600;mm;3600;mm;;70;mm;70;mm;;50;mm;50;mm;;;;=;0.6;mm;2.898;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale. Autres longueurs sur demande.;Artikelnummer refereert naar de normale bundel. Andere lengten op aanvraag.;;;;;;;0;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;50;13251;Knauf CW 70/50/0,6;Knauf CW 70/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00024597;5413503900527;8;pce/BOT;96;pce/pal;;;;;;;1;bot;4000;mm;4000;mm;;70;mm;70;mm;;50;mm;50;mm;;;;=;0.6;mm;3.22;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale. Autres longueurs sur demande.;Artikelnummer refereert naar de normale bundel. Andere lengten op aanvraag.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;60;13251;Knauf CW 70/50/0,6;Knauf CW 70/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00024598;5413503900480;8;pce/BOT;96;pce/pal;;;;;;;1;bot;0;mm;;;FIX;70;mm;70;mm;;50;mm;50;mm;;;;=;0.6;mm;0.805;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale. Autres longueurs sur demande.;Artikelnummer refereert naar de normale bundel. Andere lengten op aanvraag.;;;;;;;0;1;0
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;10;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003260;4003982022981;8;pce/BOT;96;pce/pal;;;;;;;1;bot;2600;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;2.054;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;20;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003261;4003982022998;8;pce/BOT;96;pce/pal;;;;;;;1;bot;2750;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;2.173;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;0;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;30;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00789233;4029369083086;8;pce/BOT;96;pce/pal;;;;;;;1;bot;2800;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;2.21;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;40;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003262;4003982023018;8;pce/BOT;96;pce/pal;;;;;;;1;bot;3000;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;2.37;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;45;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003263;4003982059888;8;pce/BOT;96;pce/pal;;;;;;;1;bot;3250;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;2.568;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;50;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003264;4003982023025;8;pce/BOT;96;pce/pal;;;;;;;1;bot;3500;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;2.765;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;60;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00789242;4029369083093;8;pce/BOT;96;pce/pal;;;;;;;1;bot;3600;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;2.844;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;70;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003266;4003982023032;8;pce/BOT;96;pce/pal;;;;;;;1;bot;4000;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;3.16;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;80;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003267;4003982023049;8;pce/BOT;96;pce/pal;;;;;;;1;bot;4500;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;3.555;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;90;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00007382;4003982058096;8;pce/BOT;96;pce/pal;;;;;;;1;bot;5000;mm;;;;75;mm;;;;50;mm;;;;;;=;0.6;mm;3.95;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;100;10096;Knauf CW 75/50/0,6;Knauf CW 75/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00007673;4003982183408;8;pce/BOT;96;pce/pal;;;;;;;1;bot;0;mm;;;FIX;75;mm;;;;50;mm;;;;;;=;0.6;mm;0.79;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;0;1;0
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;10;10097;Knauf CW 100/50/0,6;Knauf CW 100/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003270;4003982023087;8;pce/BOT;64;pce/pal;;;;;;;1;bot;2600;mm;;;;100;mm;;;;50;mm;;;;;;=;0.6;mm;2.262;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;20;10097;Knauf CW 100/50/0,6;Knauf CW 100/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003271;4003982023094;8;pce/BOT;64;pce/pal;;;;;;;1;bot;2750;mm;;;;100;mm;;;;50;mm;;;;;;=;0.6;mm;2.393;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;0;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;30;10097;Knauf CW 100/50/0,6;Knauf CW 100/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00789232;4029369083765;8;pce/BOT;64;pce/pal;;;;;;;1;bot;2800;mm;;;;100;mm;;;;50;mm;;;;;;=;0.6;mm;2.43;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;1;0;1
70;Profilés pour cloisons et plafonds - Trappes de visite;Wand- en plafondprofielen - Inspectieluiken;10;Profilés pour cloisons et plafonds;Wand- en plafondprofielen;10;Knauf Profilés CW;Knauf CW profielen;40;10097;Knauf CW 100/50/0,6;Knauf CW 100/50/0,6;Profilé pour cloisons et plafonds;Wand- en plafondprofielen;00003272;4003982023117;8;pce/BOT;64;pce/pal;;;;;;;1;bot;3000;mm;;;;100;mm;;;;50;mm;;;;;;=;0.6;mm;2.61;KG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le numéro d'article fait référence à la botte normale.;Artikelnummer refereert naar de normale bundel.;;;;;;;0;0;1
